destination,region,date,platform,sentiment,score,aspect,language,reviewer_type,year,month,period
Granada,Andalucía,2026-03-19,TripAdvisor,Negativo,2.3,Precio,en,Pareja,2026,3,2026-03
San Sebastián,País Vasco,2026-03-19,Google Reviews,Negativo,1.4,Limpieza,de,Familia,2026,3,2026-03
Valencia,Comunidad Valenciana,2026-03-20,Booking.com,Negativo,1.1,Limpieza,es,Pareja,2026,3,2026-03
Costa del Sol,Andalucía,2026-03-20,Google Reviews,Negativo,1.1,Limpieza,it,Amigos,2026,3,2026-03
Extremadura,Extremadura,2026-03-20,TripAdvisor,Positivo,4.3,Atractivos,es,Familia,2026,3,2026-03
Tenerife,Islas Canarias,2026-03-20,Google Reviews,Positivo,5.0,Precio,de,Familia,2026,3,2026-03
Extremadura,Extremadura,2026-03-20,Booking.com,Neutro,2.7,Alojamiento,fr,Solo,2026,3,2026-03
Teruel,Aragón,2026-03-21,Airbnb,Positivo,5.0,Alojamiento,es,Pareja,2026,3,2026-03
Valencia,Comunidad Valenciana,2026-03-22,Airbnb,Positivo,4.7,Gastronomía,en,Amigos,2026,3,2026-03
Teruel,Aragón,2026-03-22,Booking.com,Positivo,3.6,Masificación,fr,Pareja,2026,3,2026-03
Costa Brava,Cataluña,2026-03-22,TripAdvisor,Negativo,2.3,Gastronomía,en,Amigos,2026,3,2026-03
Teruel,Aragón,2026-03-22,Google Reviews,Neutro,3.4,Alojamiento,de,Familia,2026,3,2026-03
Granada,Andalucía,2026-03-23,Booking.com,Positivo,3.9,Alojamiento,es,Negocios,2026,3,2026-03
Sevilla,Andalucía,2026-03-24,Booking.com,Positivo,3.8,Atractivos,en,Familia,2026,3,2026-03
Extremadura,Extremadura,2026-03-25,Airbnb,Negativo,2.0,Masificación,en,Pareja,2026,3,2026-03
Granada,Andalucía,2026-03-26,Airbnb,Negativo,1.9,Gastronomía,es,Pareja,2026,3,2026-03
Costa del Sol,Andalucía,2026-03-26,Booking.com,Negativo,1.6,Masificación,en,Amigos,2026,3,2026-03
Ronda,Andalucía,2026-03-26,Airbnb,Negativo,2.3,Alojamiento,en,Amigos,2026,3,2026-03
Valencia,Comunidad Valenciana,2026-03-26,Booking.com,Positivo,4.3,Atractivos,en,Pareja,2026,3,2026-03
Tenerife,Islas Canarias,2026-03-27,TripAdvisor,Positivo,4.9,Gastronomía,es,Pareja,2026,3,2026-03
Sevilla,Andalucía,2026-03-27,Google Reviews,Positivo,3.9,Transporte,en,Pareja,2026,3,2026-03
Valencia,Comunidad Valenciana,2026-03-27,TripAdvisor,Negativo,1.8,Limpieza,fr,Familia,2026,3,2026-03
Barcelona,Cataluña,2026-03-27,Airbnb,Positivo,4.9,Precio,es,Pareja,2026,3,2026-03
Valencia,Comunidad Valenciana,2026-03-27,Booking.com,Positivo,3.9,Limpieza,es,Pareja,2026,3,2026-03
Teruel,Aragón,2026-03-28,Airbnb,Positivo,4.7,Alojamiento,de,Pareja,2026,3,2026-03
Costa del Sol,Andalucía,2026-03-28,Airbnb,Negativo,2.2,Transporte,es,Solo,2026,3,2026-03
Sevilla,Andalucía,2026-03-28,Booking.com,Positivo,3.8,Limpieza,de,Amigos,2026,3,2026-03
Barcelona,Cataluña,2026-03-28,Google Reviews,Neutro,3.3,Limpieza,de,Amigos,2026,3,2026-03
Costa Brava,Cataluña,2026-03-28,Booking.com,Negativo,1.6,Limpieza,de,Familia,2026,3,2026-03
Mallorca,Islas Baleares,2026-03-29,Google Reviews,Neutro,2.9,Alojamiento,es,Amigos,2026,3,2026-03
Ronda,Andalucía,2026-03-29,Booking.com,Neutro,2.7,Limpieza,en,Amigos,2026,3,2026-03
Tenerife,Islas Canarias,2026-03-29,Booking.com,Negativo,1.9,Transporte,en,Pareja,2026,3,2026-03
Costa Brava,Cataluña,2026-03-29,Google Reviews,Negativo,2.1,Alojamiento,de,Pareja,2026,3,2026-03
San Sebastián,País Vasco,2026-03-30,Airbnb,Positivo,3.7,Atractivos,de,Pareja,2026,3,2026-03
Madrid,Madrid,2026-03-30,Booking.com,Negativo,2.2,Atractivos,it,Pareja,2026,3,2026-03
Picos de Europa,Asturias/Cantabria,2026-03-30,Airbnb,Positivo,5.0,Masificación,fr,Negocios,2026,3,2026-03
Sevilla,Andalucía,2026-03-31,Airbnb,Positivo,4.9,Precio,es,Pareja,2026,3,2026-03
Ronda,Andalucía,2026-03-31,TripAdvisor,Negativo,1.2,Limpieza,en,Pareja,2026,3,2026-03
San Sebastián,País Vasco,2026-03-31,Google Reviews,Positivo,3.5,Limpieza,en,Familia,2026,3,2026-03
Sevilla,Andalucía,2026-04-01,Booking.com,Positivo,5.0,Gastronomía,de,Familia,2026,4,2026-04
Tenerife,Islas Canarias,2026-04-02,Airbnb,Neutro,3.1,Precio,de,Pareja,2026,4,2026-04
Madrid,Madrid,2026-04-02,TripAdvisor,Negativo,2.2,Atractivos,es,Amigos,2026,4,2026-04
Valencia,Comunidad Valenciana,2026-04-03,Google Reviews,Positivo,4.0,Precio,fr,Pareja,2026,4,2026-04
Picos de Europa,Asturias/Cantabria,2026-04-03,TripAdvisor,Negativo,1.8,Precio,en,Familia,2026,4,2026-04
Costa del Sol,Andalucía,2026-04-04,Airbnb,Negativo,1.4,Masificación,fr,Pareja,2026,4,2026-04
Tenerife,Islas Canarias,2026-04-04,Booking.com,Neutro,3.5,Transporte,en,Negocios,2026,4,2026-04
Costa del Sol,Andalucía,2026-04-05,TripAdvisor,Negativo,1.7,Alojamiento,es,Amigos,2026,4,2026-04
Mallorca,Islas Baleares,2026-04-06,TripAdvisor,Positivo,3.8,Gastronomía,es,Negocios,2026,4,2026-04
Ronda,Andalucía,2026-04-07,Airbnb,Neutro,3.1,Precio,en,Familia,2026,4,2026-04
Teruel,Aragón,2026-04-07,Google Reviews,Positivo,4.6,Precio,en,Negocios,2026,4,2026-04
Granada,Andalucía,2026-04-07,TripAdvisor,Positivo,4.5,Limpieza,en,Familia,2026,4,2026-04
Picos de Europa,Asturias/Cantabria,2026-04-08,Airbnb,Positivo,4.9,Precio,fr,Pareja,2026,4,2026-04
Granada,Andalucía,2026-04-09,TripAdvisor,Positivo,3.5,Transporte,es,Amigos,2026,4,2026-04
Valencia,Comunidad Valenciana,2026-04-09,Airbnb,Neutro,2.5,Atractivos,es,Pareja,2026,4,2026-04
Barcelona,Cataluña,2026-04-09,Airbnb,Negativo,1.3,Atractivos,de,Pareja,2026,4,2026-04
Barcelona,Cataluña,2026-04-09,Booking.com,Neutro,3.5,Gastronomía,es,Pareja,2026,4,2026-04
Teruel,Aragón,2026-04-09,TripAdvisor,Positivo,4.4,Limpieza,en,Familia,2026,4,2026-04
Ronda,Andalucía,2026-04-10,Google Reviews,Positivo,4.5,Transporte,es,Familia,2026,4,2026-04
Granada,Andalucía,2026-04-10,Airbnb,Negativo,1.0,Masificación,es,Familia,2026,4,2026-04
Madrid,Madrid,2026-04-11,TripAdvisor,Positivo,4.1,Limpieza,fr,Familia,2026,4,2026-04
Granada,Andalucía,2026-04-11,TripAdvisor,Positivo,4.8,Atractivos,en,Amigos,2026,4,2026-04
Picos de Europa,Asturias/Cantabria,2026-04-11,TripAdvisor,Positivo,3.6,Transporte,es,Pareja,2026,4,2026-04
Granada,Andalucía,2026-04-12,Booking.com,Negativo,2.0,Masificación,es,Amigos,2026,4,2026-04
Valencia,Comunidad Valenciana,2026-04-12,Booking.com,Positivo,4.1,Alojamiento,fr,Negocios,2026,4,2026-04
Tenerife,Islas Canarias,2026-04-12,Booking.com,Positivo,3.8,Limpieza,es,Amigos,2026,4,2026-04
Barcelona,Cataluña,2026-04-13,TripAdvisor,Negativo,2.0,Masificación,de,Solo,2026,4,2026-04
Teruel,Aragón,2026-04-13,Google Reviews,Positivo,4.3,Precio,de,Pareja,2026,4,2026-04
Ronda,Andalucía,2026-04-13,Booking.com,Positivo,3.9,Atractivos,de,Familia,2026,4,2026-04
Teruel,Aragón,2026-04-13,Airbnb,Negativo,1.2,Gastronomía,it,Familia,2026,4,2026-04
Costa del Sol,Andalucía,2026-04-13,Booking.com,Negativo,1.6,Atractivos,en,Amigos,2026,4,2026-04
Madrid,Madrid,2026-04-14,Google Reviews,Positivo,4.5,Precio,en,Pareja,2026,4,2026-04
Mallorca,Islas Baleares,2026-04-15,TripAdvisor,Negativo,2.1,Transporte,de,Pareja,2026,4,2026-04
Picos de Europa,Asturias/Cantabria,2026-04-15,TripAdvisor,Neutro,3.4,Transporte,de,Pareja,2026,4,2026-04
San Sebastián,País Vasco,2026-04-15,Airbnb,Positivo,4.2,Transporte,en,Pareja,2026,4,2026-04
Tenerife,Islas Canarias,2026-04-15,Airbnb,Positivo,4.6,Gastronomía,es,Familia,2026,4,2026-04
Teruel,Aragón,2026-04-16,Google Reviews,Positivo,3.9,Atractivos,en,Familia,2026,4,2026-04
Ronda,Andalucía,2026-04-17,Airbnb,Positivo,4.5,Masificación,en,Familia,2026,4,2026-04
San Sebastián,País Vasco,2026-04-17,Airbnb,Positivo,4.0,Alojamiento,de,Pareja,2026,4,2026-04
San Sebastián,País Vasco,2026-04-17,Booking.com,Positivo,5.0,Atractivos,es,Pareja,2026,4,2026-04
Mallorca,Islas Baleares,2026-04-18,Airbnb,Negativo,1.1,Transporte,en,Negocios,2026,4,2026-04
San Sebastián,País Vasco,2026-04-18,Google Reviews,Positivo,4.2,Atractivos,es,Pareja,2026,4,2026-04
Picos de Europa,Asturias/Cantabria,2026-04-18,Airbnb,Negativo,1.7,Gastronomía,de,Solo,2026,4,2026-04
Costa Brava,Cataluña,2026-04-19,TripAdvisor,Positivo,3.7,Alojamiento,it,Pareja,2026,4,2026-04
Ronda,Andalucía,2026-04-19,Google Reviews,Positivo,3.9,Alojamiento,en,Familia,2026,4,2026-04
Sevilla,Andalucía,2026-04-19,Airbnb,Negativo,2.5,Transporte,es,Pareja,2026,4,2026-04
Extremadura,Extremadura,2026-04-19,Booking.com,Neutro,3.0,Masificación,de,Familia,2026,4,2026-04
Ronda,Andalucía,2026-04-19,Google Reviews,Positivo,3.6,Alojamiento,es,Pareja,2026,4,2026-04
Granada,Andalucía,2026-04-19,Booking.com,Negativo,1.7,Masificación,es,Negocios,2026,4,2026-04
Barcelona,Cataluña,2026-04-19,TripAdvisor,Negativo,1.5,Masificación,es,Familia,2026,4,2026-04
Mallorca,Islas Baleares,2026-04-20,TripAdvisor,Negativo,1.4,Alojamiento,es,Solo,2026,4,2026-04
Ronda,Andalucía,2026-04-20,Airbnb,Positivo,4.8,Atractivos,de,Solo,2026,4,2026-04
Madrid,Madrid,2026-04-20,TripAdvisor,Negativo,1.6,Limpieza,de,Pareja,2026,4,2026-04
Teruel,Aragón,2026-04-20,Google Reviews,Positivo,4.4,Precio,it,Pareja,2026,4,2026-04
Extremadura,Extremadura,2026-04-20,Google Reviews,Positivo,4.2,Alojamiento,fr,Pareja,2026,4,2026-04
Madrid,Madrid,2026-04-20,Airbnb,Neutro,3.1,Precio,en,Pareja,2026,4,2026-04
Teruel,Aragón,2026-04-21,TripAdvisor,Positivo,4.7,Limpieza,es,Familia,2026,4,2026-04
Madrid,Madrid,2026-04-22,Airbnb,Negativo,1.6,Masificación,es,Pareja,2026,4,2026-04
Teruel,Aragón,2026-04-22,Google Reviews,Positivo,4.4,Atractivos,es,Pareja,2026,4,2026-04
Ronda,Andalucía,2026-04-22,Airbnb,Positivo,4.5,Atractivos,fr,Pareja,2026,4,2026-04
Costa Brava,Cataluña,2026-04-22,Booking.com,Positivo,4.1,Precio,en,Familia,2026,4,2026-04
Mallorca,Islas Baleares,2026-04-22,Booking.com,Negativo,2.3,Transporte,de,Pareja,2026,4,2026-04
Sevilla,Andalucía,2026-04-22,Google Reviews,Positivo,4.4,Gastronomía,de,Pareja,2026,4,2026-04
Teruel,Aragón,2026-04-22,Google Reviews,Positivo,4.4,Transporte,es,Solo,2026,4,2026-04
Costa del Sol,Andalucía,2026-04-23,TripAdvisor,Negativo,2.5,Precio,en,Amigos,2026,4,2026-04
Granada,Andalucía,2026-04-23,Airbnb,Negativo,1.3,Alojamiento,fr,Amigos,2026,4,2026-04
Costa del Sol,Andalucía,2026-04-24,TripAdvisor,Neutro,3.3,Transporte,fr,Pareja,2026,4,2026-04
Barcelona,Cataluña,2026-04-24,Google Reviews,Negativo,1.4,Precio,es,Pareja,2026,4,2026-04
Picos de Europa,Asturias/Cantabria,2026-04-24,Airbnb,Positivo,3.8,Limpieza,es,Amigos,2026,4,2026-04
Teruel,Aragón,2026-04-25,Booking.com,Neutro,2.9,Transporte,en,Familia,2026,4,2026-04
Picos de Europa,Asturias/Cantabria,2026-04-26,Booking.com,Positivo,4.3,Limpieza,es,Familia,2026,4,2026-04
Teruel,Aragón,2026-04-26,Airbnb,Positivo,5.0,Transporte,en,Amigos,2026,4,2026-04
Costa del Sol,Andalucía,2026-04-26,Google Reviews,Negativo,1.4,Atractivos,it,Pareja,2026,4,2026-04
Costa Brava,Cataluña,2026-04-26,Google Reviews,Positivo,4.6,Masificación,es,Amigos,2026,4,2026-04
Picos de Europa,Asturias/Cantabria,2026-04-26,Airbnb,Positivo,4.0,Gastronomía,en,Amigos,2026,4,2026-04
San Sebastián,País Vasco,2026-04-27,TripAdvisor,Positivo,4.6,Gastronomía,en,Familia,2026,4,2026-04
Mallorca,Islas Baleares,2026-04-27,Airbnb,Negativo,1.9,Precio,en,Pareja,2026,4,2026-04
Sevilla,Andalucía,2026-04-27,Booking.com,Neutro,3.0,Gastronomía,es,Amigos,2026,4,2026-04
San Sebastián,País Vasco,2026-04-27,Google Reviews,Neutro,2.9,Alojamiento,de,Pareja,2026,4,2026-04
Costa del Sol,Andalucía,2026-04-27,TripAdvisor,Neutro,3.4,Transporte,fr,Amigos,2026,4,2026-04
Mallorca,Islas Baleares,2026-04-28,Google Reviews,Positivo,4.5,Precio,fr,Pareja,2026,4,2026-04
Tenerife,Islas Canarias,2026-04-28,Google Reviews,Negativo,2.0,Atractivos,es,Amigos,2026,4,2026-04
Extremadura,Extremadura,2026-04-28,TripAdvisor,Positivo,3.9,Masificación,es,Familia,2026,4,2026-04
Barcelona,Cataluña,2026-04-28,Google Reviews,Neutro,3.2,Gastronomía,en,Familia,2026,4,2026-04
Picos de Europa,Asturias/Cantabria,2026-04-28,Booking.com,Positivo,4.5,Gastronomía,en,Amigos,2026,4,2026-04
Granada,Andalucía,2026-04-30,Booking.com,Positivo,4.5,Atractivos,en,Amigos,2026,4,2026-04
Costa del Sol,Andalucía,2026-04-30,Google Reviews,Positivo,3.9,Alojamiento,es,Amigos,2026,4,2026-04
Teruel,Aragón,2026-04-30,Airbnb,Neutro,2.6,Atractivos,de,Familia,2026,4,2026-04
Madrid,Madrid,2026-05-01,Google Reviews,Positivo,4.1,Atractivos,es,Familia,2026,5,2026-05
Ronda,Andalucía,2026-05-01,Google Reviews,Positivo,4.9,Masificación,de,Familia,2026,5,2026-05
Madrid,Madrid,2026-05-01,Airbnb,Negativo,1.6,Atractivos,es,Familia,2026,5,2026-05
Tenerife,Islas Canarias,2026-05-02,Airbnb,Positivo,4.9,Alojamiento,es,Pareja,2026,5,2026-05
Granada,Andalucía,2026-05-02,Airbnb,Positivo,3.8,Gastronomía,es,Amigos,2026,5,2026-05
San Sebastián,País Vasco,2026-05-03,TripAdvisor,Negativo,1.3,Transporte,fr,Pareja,2026,5,2026-05
Mallorca,Islas Baleares,2026-05-03,Airbnb,Negativo,1.0,Transporte,de,Pareja,2026,5,2026-05
Tenerife,Islas Canarias,2026-05-03,Booking.com,Negativo,2.4,Limpieza,fr,Amigos,2026,5,2026-05
Ronda,Andalucía,2026-05-03,Google Reviews,Positivo,4.8,Limpieza,en,Pareja,2026,5,2026-05
Teruel,Aragón,2026-05-04,TripAdvisor,Positivo,4.0,Precio,es,Amigos,2026,5,2026-05
Teruel,Aragón,2026-05-04,TripAdvisor,Positivo,4.0,Limpieza,fr,Solo,2026,5,2026-05
Madrid,Madrid,2026-05-04,Google Reviews,Positivo,4.4,Transporte,en,Familia,2026,5,2026-05
Costa del Sol,Andalucía,2026-05-05,Google Reviews,Positivo,4.2,Masificación,es,Familia,2026,5,2026-05
Mallorca,Islas Baleares,2026-05-05,Airbnb,Positivo,4.0,Transporte,es,Familia,2026,5,2026-05
San Sebastián,País Vasco,2026-05-05,TripAdvisor,Neutro,3.1,Atractivos,fr,Pareja,2026,5,2026-05
Tenerife,Islas Canarias,2026-05-05,Airbnb,Negativo,1.9,Precio,fr,Familia,2026,5,2026-05
Barcelona,Cataluña,2026-05-05,TripAdvisor,Neutro,3.2,Gastronomía,es,Negocios,2026,5,2026-05
Picos de Europa,Asturias/Cantabria,2026-05-06,Booking.com,Positivo,3.9,Masificación,en,Pareja,2026,5,2026-05
Costa del Sol,Andalucía,2026-05-06,TripAdvisor,Neutro,3.4,Atractivos,en,Pareja,2026,5,2026-05
Madrid,Madrid,2026-05-07,Booking.com,Neutro,2.8,Masificación,es,Amigos,2026,5,2026-05
Ronda,Andalucía,2026-05-07,TripAdvisor,Neutro,3.1,Limpieza,en,Familia,2026,5,2026-05
Extremadura,Extremadura,2026-05-08,Google Reviews,Positivo,4.6,Limpieza,de,Familia,2026,5,2026-05
Valencia,Comunidad Valenciana,2026-05-08,Booking.com,Negativo,1.1,Alojamiento,it,Pareja,2026,5,2026-05
Tenerife,Islas Canarias,2026-05-08,Airbnb,Negativo,1.8,Gastronomía,fr,Familia,2026,5,2026-05
Madrid,Madrid,2026-05-08,Booking.com,Positivo,4.6,Masificación,es,Pareja,2026,5,2026-05
Valencia,Comunidad Valenciana,2026-05-08,Airbnb,Neutro,2.9,Precio,en,Solo,2026,5,2026-05
San Sebastián,País Vasco,2026-05-09,Booking.com,Negativo,1.4,Transporte,fr,Solo,2026,5,2026-05
Extremadura,Extremadura,2026-05-10,Google Reviews,Negativo,1.4,Masificación,es,Amigos,2026,5,2026-05
Madrid,Madrid,2026-05-10,Booking.com,Negativo,2.4,Atractivos,en,Solo,2026,5,2026-05
Picos de Europa,Asturias/Cantabria,2026-05-11,Booking.com,Neutro,2.9,Limpieza,de,Solo,2026,5,2026-05
Tenerife,Islas Canarias,2026-05-12,Booking.com,Negativo,2.2,Precio,fr,Familia,2026,5,2026-05
Costa del Sol,Andalucía,2026-05-12,TripAdvisor,Negativo,2.2,Precio,fr,Amigos,2026,5,2026-05
Granada,Andalucía,2026-05-13,Google Reviews,Positivo,4.4,Transporte,en,Familia,2026,5,2026-05
Tenerife,Islas Canarias,2026-05-13,Booking.com,Positivo,5.0,Atractivos,it,Familia,2026,5,2026-05
San Sebastián,País Vasco,2026-05-13,Google Reviews,Negativo,1.9,Gastronomía,it,Pareja,2026,5,2026-05
Ronda,Andalucía,2026-05-13,Booking.com,Positivo,4.5,Precio,en,Amigos,2026,5,2026-05
Madrid,Madrid,2026-05-13,Booking.com,Neutro,2.7,Precio,en,Familia,2026,5,2026-05
Madrid,Madrid,2026-05-14,Booking.com,Neutro,3.0,Precio,en,Pareja,2026,5,2026-05
Granada,Andalucía,2026-05-14,Google Reviews,Neutro,2.7,Alojamiento,de,Pareja,2026,5,2026-05
Ronda,Andalucía,2026-05-17,Airbnb,Positivo,4.3,Limpieza,es,Familia,2026,5,2026-05
Barcelona,Cataluña,2026-05-18,Google Reviews,Negativo,1.6,Gastronomía,es,Pareja,2026,5,2026-05
Teruel,Aragón,2026-05-18,Booking.com,Neutro,3.0,Limpieza,de,Familia,2026,5,2026-05
Granada,Andalucía,2026-05-19,Booking.com,Negativo,1.3,Limpieza,es,Amigos,2026,5,2026-05
Barcelona,Cataluña,2026-05-19,Google Reviews,Negativo,2.0,Transporte,en,Solo,2026,5,2026-05
Granada,Andalucía,2026-05-19,TripAdvisor,Neutro,3.4,Alojamiento,es,Pareja,2026,5,2026-05
Barcelona,Cataluña,2026-05-19,Airbnb,Negativo,1.6,Limpieza,es,Pareja,2026,5,2026-05
Picos de Europa,Asturias/Cantabria,2026-05-19,Booking.com,Neutro,3.1,Gastronomía,en,Pareja,2026,5,2026-05
Valencia,Comunidad Valenciana,2026-05-19,Booking.com,Negativo,1.9,Atractivos,it,Amigos,2026,5,2026-05
Mallorca,Islas Baleares,2026-05-20,Google Reviews,Negativo,1.8,Gastronomía,fr,Familia,2026,5,2026-05
Granada,Andalucía,2026-05-20,Airbnb,Positivo,4.3,Alojamiento,en,Solo,2026,5,2026-05
Extremadura,Extremadura,2026-05-20,Booking.com,Positivo,3.7,Atractivos,es,Familia,2026,5,2026-05
Mallorca,Islas Baleares,2026-05-20,Google Reviews,Positivo,4.5,Gastronomía,de,Amigos,2026,5,2026-05
Picos de Europa,Asturias/Cantabria,2026-05-21,Google Reviews,Positivo,3.8,Masificación,de,Negocios,2026,5,2026-05
Tenerife,Islas Canarias,2026-05-21,Google Reviews,Positivo,4.2,Transporte,it,Familia,2026,5,2026-05
Costa del Sol,Andalucía,2026-05-22,TripAdvisor,Negativo,2.1,Precio,es,Amigos,2026,5,2026-05
Extremadura,Extremadura,2026-05-22,Booking.com,Positivo,3.7,Transporte,de,Solo,2026,5,2026-05
Tenerife,Islas Canarias,2026-05-22,Airbnb,Negativo,2.4,Transporte,en,Solo,2026,5,2026-05
Barcelona,Cataluña,2026-05-22,Airbnb,Positivo,3.7,Gastronomía,es,Pareja,2026,5,2026-05
Barcelona,Cataluña,2026-05-23,TripAdvisor,Negativo,1.4,Gastronomía,it,Familia,2026,5,2026-05
Mallorca,Islas Baleares,2026-05-23,Airbnb,Positivo,4.7,Alojamiento,de,Familia,2026,5,2026-05
Granada,Andalucía,2026-05-23,Booking.com,Positivo,4.4,Transporte,en,Pareja,2026,5,2026-05
Picos de Europa,Asturias/Cantabria,2026-05-24,Airbnb,Negativo,1.8,Atractivos,it,Familia,2026,5,2026-05
Tenerife,Islas Canarias,2026-05-24,Airbnb,Positivo,4.5,Transporte,es,Familia,2026,5,2026-05
Ronda,Andalucía,2026-05-25,Google Reviews,Neutro,3.4,Precio,de,Negocios,2026,5,2026-05
Granada,Andalucía,2026-05-25,Booking.com,Neutro,2.6,Gastronomía,de,Pareja,2026,5,2026-05
Costa del Sol,Andalucía,2026-05-26,TripAdvisor,Negativo,1.0,Masificación,es,Pareja,2026,5,2026-05
Granada,Andalucía,2026-05-26,Google Reviews,Negativo,2.1,Precio,en,Familia,2026,5,2026-05
Mallorca,Islas Baleares,2026-05-26,Google Reviews,Negativo,2.0,Alojamiento,de,Pareja,2026,5,2026-05
Extremadura,Extremadura,2026-05-26,TripAdvisor,Positivo,4.1,Transporte,en,Solo,2026,5,2026-05
Mallorca,Islas Baleares,2026-05-26,Booking.com,Positivo,4.8,Limpieza,en,Solo,2026,5,2026-05
Costa Brava,Cataluña,2026-05-27,TripAdvisor,Negativo,1.3,Gastronomía,de,Pareja,2026,5,2026-05
Costa del Sol,Andalucía,2026-05-27,Booking.com,Negativo,1.5,Transporte,es,Negocios,2026,5,2026-05
Costa del Sol,Andalucía,2026-05-27,TripAdvisor,Negativo,1.9,Limpieza,en,Pareja,2026,5,2026-05
Ronda,Andalucía,2026-05-28,TripAdvisor,Neutro,3.4,Masificación,es,Amigos,2026,5,2026-05
Mallorca,Islas Baleares,2026-05-28,Booking.com,Negativo,2.1,Gastronomía,es,Amigos,2026,5,2026-05
Madrid,Madrid,2026-05-29,TripAdvisor,Neutro,3.1,Precio,en,Pareja,2026,5,2026-05
Costa del Sol,Andalucía,2026-05-30,TripAdvisor,Negativo,2.1,Masificación,de,Pareja,2026,5,2026-05
Costa Brava,Cataluña,2026-05-30,Airbnb,Neutro,3.5,Atractivos,en,Amigos,2026,5,2026-05
Barcelona,Cataluña,2026-05-30,Airbnb,Neutro,3.4,Transporte,en,Familia,2026,5,2026-05
Picos de Europa,Asturias/Cantabria,2026-05-30,Google Reviews,Neutro,3.1,Gastronomía,es,Amigos,2026,5,2026-05
Ronda,Andalucía,2026-05-30,Booking.com,Neutro,2.8,Transporte,en,Amigos,2026,5,2026-05
Granada,Andalucía,2026-05-30,TripAdvisor,Negativo,2.5,Transporte,en,Amigos,2026,5,2026-05
Teruel,Aragón,2026-05-31,Booking.com,Positivo,4.1,Atractivos,en,Pareja,2026,5,2026-05
Sevilla,Andalucía,2026-05-31,Booking.com,Negativo,2.1,Atractivos,it,Pareja,2026,5,2026-05
Costa del Sol,Andalucía,2026-06-01,Booking.com,Positivo,4.9,Limpieza,de,Amigos,2026,6,2026-06
Barcelona,Cataluña,2026-06-02,Booking.com,Positivo,4.0,Masificación,es,Familia,2026,6,2026-06
Valencia,Comunidad Valenciana,2026-06-03,Airbnb,Neutro,3.2,Alojamiento,it,Solo,2026,6,2026-06
Ronda,Andalucía,2026-06-03,TripAdvisor,Neutro,2.9,Atractivos,es,Amigos,2026,6,2026-06
Madrid,Madrid,2026-06-04,Airbnb,Positivo,4.8,Gastronomía,it,Negocios,2026,6,2026-06
Sevilla,Andalucía,2026-06-04,Booking.com,Negativo,1.6,Alojamiento,en,Pareja,2026,6,2026-06
Mallorca,Islas Baleares,2026-06-04,Google Reviews,Negativo,1.2,Precio,es,Amigos,2026,6,2026-06
Barcelona,Cataluña,2026-06-05,Airbnb,Positivo,4.9,Gastronomía,de,Amigos,2026,6,2026-06
San Sebastián,País Vasco,2026-06-05,Google Reviews,Positivo,4.9,Gastronomía,fr,Pareja,2026,6,2026-06
Extremadura,Extremadura,2026-06-05,Booking.com,Positivo,3.9,Gastronomía,es,Pareja,2026,6,2026-06
Picos de Europa,Asturias/Cantabria,2026-06-06,Google Reviews,Positivo,3.7,Precio,es,Amigos,2026,6,2026-06
Barcelona,Cataluña,2026-06-06,TripAdvisor,Negativo,1.6,Transporte,fr,Negocios,2026,6,2026-06
Mallorca,Islas Baleares,2026-06-06,TripAdvisor,Negativo,2.4,Atractivos,de,Amigos,2026,6,2026-06
San Sebastián,País Vasco,2026-06-07,Google Reviews,Positivo,3.7,Gastronomía,it,Amigos,2026,6,2026-06
Mallorca,Islas Baleares,2026-06-07,Booking.com,Positivo,3.8,Transporte,es,Pareja,2026,6,2026-06
Tenerife,Islas Canarias,2026-06-08,Google Reviews,Positivo,3.9,Atractivos,fr,Pareja,2026,6,2026-06
Mallorca,Islas Baleares,2026-06-08,Google Reviews,Neutro,3.0,Gastronomía,it,Familia,2026,6,2026-06
Sevilla,Andalucía,2026-06-08,Google Reviews,Positivo,3.5,Transporte,fr,Amigos,2026,6,2026-06
Mallorca,Islas Baleares,2026-06-09,TripAdvisor,Negativo,1.3,Precio,en,Pareja,2026,6,2026-06
Ronda,Andalucía,2026-06-09,TripAdvisor,Positivo,4.7,Gastronomía,es,Amigos,2026,6,2026-06
Picos de Europa,Asturias/Cantabria,2026-06-09,TripAdvisor,Positivo,4.1,Atractivos,es,Familia,2026,6,2026-06
Picos de Europa,Asturias/Cantabria,2026-06-10,Airbnb,Positivo,4.0,Masificación,en,Familia,2026,6,2026-06
Extremadura,Extremadura,2026-06-11,Booking.com,Positivo,3.7,Masificación,fr,Amigos,2026,6,2026-06
Tenerife,Islas Canarias,2026-06-11,Google Reviews,Positivo,4.7,Transporte,fr,Amigos,2026,6,2026-06
Barcelona,Cataluña,2026-06-11,Airbnb,Neutro,3.0,Alojamiento,es,Familia,2026,6,2026-06
Ronda,Andalucía,2026-06-11,Airbnb,Positivo,4.2,Transporte,es,Amigos,2026,6,2026-06
Extremadura,Extremadura,2026-06-12,Booking.com,Neutro,2.7,Transporte,es,Amigos,2026,6,2026-06
Teruel,Aragón,2026-06-12,TripAdvisor,Neutro,3.1,Limpieza,es,Pareja,2026,6,2026-06
Extremadura,Extremadura,2026-06-13,Airbnb,Negativo,2.1,Precio,it,Negocios,2026,6,2026-06
